PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,TIME_BUCKET
Coffee beans,21,Astoria,14/06/2023,33:58.0,01.Morning
Coffee beans,21,Hell's Kitchen,13/06/2023,59:54.0,02.Afternoon
Coffee beans,21,Lower Manhattan,30/05/2023,17:35.0,01.Morning
Coffee beans,21,Astoria,10/06/2023,21:24.0,01.Morning
Coffee beans,21,Hell's Kitchen,16/05/2023,09:37.0,01.Morning
Coffee beans,21,Hell's Kitchen,12/06/2023,05:01.0,03.Evening
Coffee beans,21,Lower Manhattan,12/06/2023,51:16.0,03.Evening
Coffee beans,21,Astoria,15/05/2023,56:19.0,01.Morning
Coffee beans,21,Astoria,11/06/2023,35:06.0,01.Morning
Coffee beans,20.45,Astoria,20/06/2023,00:23.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,15/05/2023,38:41.0,01.Morning
Coffee beans,20.45,Lower Manhattan,09/05/2023,52:56.0,03.Evening
Coffee beans,20.45,Hell's Kitchen,22/06/2023,56:44.0,01.Morning
Coffee beans,20.45,Astoria,12/05/2023,32:54.0,01.Morning
Coffee beans,20.45,Lower Manhattan,25/06/2023,26:56.0,01.Morning
Coffee beans,20.45,Lower Manhattan,25/06/2023,44:31.0,01.Morning
Coffee beans,20.45,Astoria,19/06/2023,07:13.0,03.Evening
Coffee beans,20.45,Hell's Kitchen,11/05/2023,14:49.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,24/05/2023,10:44.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,16/05/2023,20:36.0,01.Morning
Coffee beans,20.45,Lower Manhattan,15/05/2023,36:12.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,12/06/2023,13:40.0,02.Afternoon
Coffee beans,20.45,Lower Manhattan,18/05/2023,55:50.0,02.Afternoon
Coffee beans,20.45,Astoria,19/05/2023,44:02.0,03.Evening
Coffee beans,20.45,Astoria,20/06/2023,25:13.0,01.Morning
Coffee beans,20.45,Astoria,19/05/2023,07:13.0,03.Evening
Coffee beans,20.45,Astoria,21/06/2023,27:48.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,26/06/2023,22:48.0,01.Morning
Coffee beans,20.45,Astoria,19/06/2023,44:02.0,03.Evening
Coffee beans,20.45,Hell's Kitchen,16/06/2023,20:36.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,19/06/2023,46:22.0,03.Evening
Coffee beans,20.45,Hell's Kitchen,15/05/2023,25:46.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,15/06/2023,38:41.0,01.Morning
Coffee beans,20.45,Astoria,15/05/2023,07:13.0,03.Evening
Coffee beans,20.45,Lower Manhattan,09/06/2023,52:56.0,03.Evening
Coffee beans,20.45,Lower Manhattan,11/06/2023,54:22.0,01.Morning
Coffee beans,20.45,Astoria,18/06/2023,54:42.0,03.Evening
Coffee beans,20.45,Lower Manhattan,09/06/2023,19:12.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,07/06/2023,49:08.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,07/06/2023,55:25.0,01.Morning
Coffee beans,20.45,Astoria,20/05/2023,25:13.0,01.Morning
Coffee beans,20.45,Lower Manhattan,11/05/2023,35:39.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,22/05/2023,20:46.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,19/06/2023,52:53.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,19/05/2023,46:22.0,03.Evening
Coffee beans,20.45,Hell's Kitchen,26/05/2023,22:48.0,01.Morning
Coffee beans,20.45,Astoria,17/05/2023,28:32.0,02.Afternoon
Coffee beans,20.45,Astoria,15/06/2023,44:02.0,03.Evening
Coffee beans,20.45,Lower Manhattan,15/06/2023,36:12.0,01.Morning
Coffee beans,20.45,Lower Manhattan,19/05/2023,21:40.0,02.Afternoon
Coffee beans,20.45,Lower Manhattan,13/06/2023,57:12.0,02.Afternoon
Coffee beans,20.45,Astoria,20/05/2023,00:23.0,01.Morning
Coffee beans,20.45,Astoria,17/06/2023,26:06.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,07/06/2023,15:51.0,01.Morning
Coffee beans,20.45,Lower Manhattan,11/05/2023,54:22.0,01.Morning
Coffee beans,20.45,Lower Manhattan,18/06/2023,55:50.0,02.Afternoon
Coffee beans,20.45,Hell's Kitchen,14/06/2023,12:01.0,01.Morning
Coffee beans,20.45,Lower Manhattan,25/05/2023,44:31.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,07/05/2023,15:51.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,12/05/2023,13:40.0,02.Afternoon
Coffee beans,20.45,Lower Manhattan,31/05/2023,26:56.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,07/05/2023,49:08.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,26/06/2023,44:16.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,13/05/2023,36:25.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,13/06/2023,34:12.0,03.Evening
Coffee beans,20.45,Hell's Kitchen,26/05/2023,44:16.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,24/05/2023,07:25.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,13/06/2023,36:25.0,01.Morning
Coffee beans,20.45,Astoria,09/06/2023,31:18.0,01.Morning
Coffee beans,20.45,Astoria,21/05/2023,27:48.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,19/05/2023,52:53.0,01.Morning
Coffee beans,20.45,Hell's Kitchen,24/06/2023,07:25.0,01.Morning
Coffee beans,19.75,Lower Manhattan,18/05/2023,58:19.0,03.Evening
Coffee beans,19.75,Lower Manhattan,21/06/2023,07:41.0,02.Afternoon
Coffee beans,19.75,Astoria,14/06/2023,32:13.0,01.Morning
Coffee beans,19.75,Astoria,21/05/2023,21:11.0,02.Afternoon
Coffee beans,19.75,Lower Manhattan,20/06/2023,12:32.0,01.Morning
Coffee beans,19.75,Astoria,18/05/2023,22:01.0,02.Afternoon
Coffee beans,19.75,Lower Manhattan,26/06/2023,59:41.0,02.Afternoon
Coffee beans,19.75,Astoria,08/06/2023,51:46.0,03.Evening
Coffee beans,19.75,Astoria,12/06/2023,59:13.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,10/05/2023,22:18.0,01.Morning
Coffee beans,19.75,Lower Manhattan,12/05/2023,26:13.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,13/05/2023,20:05.0,03.Evening
Coffee beans,19.75,Astoria,20/05/2023,58:56.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,11/05/2023,58:51.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,18/06/2023,10:24.0,01.Morning
Coffee beans,19.75,Astoria,15/06/2023,22:22.0,01.Morning
Coffee beans,19.75,Astoria,21/06/2023,32:13.0,01.Morning
Coffee beans,19.75,Astoria,14/05/2023,21:11.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,24/05/2023,11:43.0,01.Morning
Coffee beans,19.75,Lower Manhattan,12/06/2023,13:11.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,24/05/2023,15:02.0,01.Morning
Coffee beans,19.75,Lower Manhattan,27/05/2023,24:21.0,02.Afternoon
Coffee beans,19.75,Lower Manhattan,26/05/2023,11:19.0,01.Morning
Coffee beans,19.75,Astoria,14/06/2023,21:11.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,25/05/2023,54:55.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,11/06/2023,58:51.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,10/06/2023,43:44.0,01.Morning
Coffee beans,19.75,Astoria,14/05/2023,32:13.0,01.Morning
Coffee beans,19.75,Lower Manhattan,20/05/2023,12:32.0,01.Morning
Coffee beans,19.75,Astoria,31/05/2023,32:13.0,01.Morning
Coffee beans,19.75,Lower Manhattan,09/06/2023,44:13.0,01.Morning
Coffee beans,19.75,Astoria,10/05/2023,34:07.0,01.Morning
Coffee beans,19.75,Astoria,21/05/2023,32:13.0,01.Morning
Coffee beans,19.75,Astoria,15/05/2023,22:22.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,30/05/2023,16:55.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,23/06/2023,03:25.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,26/06/2023,37:36.0,01.Morning
Coffee beans,19.75,Lower Manhattan,16/05/2023,08:14.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,21/05/2023,47:15.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,30/05/2023,45:46.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,25/05/2023,45:46.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,12/05/2023,51:11.0,02.Afternoon
Coffee beans,19.75,Astoria,08/06/2023,10:57.0,01.Morning
Coffee beans,19.75,Astoria,20/06/2023,58:56.0,01.Morning
Coffee beans,19.75,Astoria,09/06/2023,45:28.0,02.Afternoon
Coffee beans,19.75,Lower Manhattan,26/05/2023,59:41.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,22/05/2023,01:28.0,01.Morning
Coffee beans,19.75,Astoria,20/05/2023,50:44.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,13/05/2023,06:06.0,01.Morning
Coffee beans,19.75,Astoria,12/05/2023,11:54.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,23/05/2023,03:25.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,23/06/2023,11:42.0,01.Morning
Coffee beans,19.75,Astoria,08/05/2023,10:57.0,01.Morning
Coffee beans,19.75,Astoria,21/06/2023,21:11.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,24/06/2023,04:42.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,18/05/2023,10:24.0,01.Morning
Coffee beans,19.75,Astoria,30/06/2023,59:13.0,02.Afternoon
Coffee beans,19.75,Hell's Kitchen,18/06/2023,29:12.0,01.Morning
Coffee beans,19.75,Hell's Kitchen,18/05/2023,29:12.0,01.Morning
Coffee beans,19.75,Lower Manhattan,23/06/2023,06:52.0,01.Morning
Coffee beans,19.75,Astoria,19/06/2023,22:22.0,01.Morning
Coffee beans,19.75,Lower Manhattan,18/06/2023,58:19.0,03.Evening
Coffee beans,19.75,Hell's Kitchen,17/06/2023,20:06.0,02.Afternoon
Coffee beans,19.75,Lower Manhattan,08/06/2023,13:56.0,01.Morning
Coffee beans,18,Hell's Kitchen,10/05/2023,30:03.0,01.Morning
Coffee beans,18,Hell's Kitchen,14/05/2023,02:07.0,01.Morning
Coffee beans,18,Lower Manhattan,08/06/2023,02:50.0,01.Morning
Coffee beans,18,Astoria,20/05/2023,28:20.0,01.Morning
Coffee beans,18,Lower Manhattan,17/05/2023,46:02.0,01.Morning
Coffee beans,18,Lower Manhattan,10/06/2023,17:46.0,01.Morning
Coffee beans,18,Astoria,19/06/2023,58:01.0,01.Morning
Coffee beans,18,Hell's Kitchen,09/05/2023,23:35.0,01.Morning
Coffee beans,18,Hell's Kitchen,11/05/2023,19:59.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,31/05/2023,32:23.0,01.Morning
Coffee beans,18,Hell's Kitchen,14/05/2023,02:45.0,02.Afternoon
Coffee beans,18,Lower Manhattan,13/05/2023,51:35.0,02.Afternoon
Coffee beans,18,Astoria,10/06/2023,24:17.0,03.Evening
Coffee beans,18,Hell's Kitchen,21/06/2023,32:23.0,01.Morning
Coffee beans,18,Astoria,19/06/2023,34:34.0,02.Afternoon
Coffee beans,18,Lower Manhattan,13/05/2023,01:39.0,03.Evening
Coffee beans,18,Lower Manhattan,30/06/2023,42:44.0,01.Morning
Coffee beans,18,Hell's Kitchen,25/05/2023,43:48.0,01.Morning
Coffee beans,18,Hell's Kitchen,23/06/2023,41:32.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,11/06/2023,29:56.0,01.Morning
Coffee beans,18,Lower Manhattan,10/06/2023,45:47.0,02.Afternoon
Coffee beans,18,Lower Manhattan,08/05/2023,30:17.0,01.Morning
Coffee beans,18,Hell's Kitchen,12/06/2023,49:47.0,03.Evening
Coffee beans,18,Lower Manhattan,19/06/2023,18:36.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,12/06/2023,37:21.0,03.Evening
Coffee beans,18,Hell's Kitchen,14/06/2023,28:59.0,01.Morning
Coffee beans,18,Hell's Kitchen,07/05/2023,11:56.0,01.Morning
Coffee beans,18,Hell's Kitchen,21/06/2023,00:31.0,01.Morning
Coffee beans,18,Astoria,08/06/2023,48:46.0,03.Evening
Coffee beans,18,Hell's Kitchen,10/05/2023,06:31.0,03.Evening
Coffee beans,18,Lower Manhattan,22/06/2023,23:42.0,01.Morning
Coffee beans,18,Hell's Kitchen,30/06/2023,19:54.0,01.Morning
Coffee beans,18,Lower Manhattan,08/05/2023,50:48.0,01.Morning
Coffee beans,18,Astoria,15/05/2023,58:01.0,01.Morning
Coffee beans,18,Lower Manhattan,21/06/2023,08:18.0,01.Morning
Coffee beans,18,Hell's Kitchen,23/05/2023,21:53.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,30/05/2023,44:57.0,01.Morning
Coffee beans,18,Hell's Kitchen,23/05/2023,26:23.0,01.Morning
Coffee beans,18,Hell's Kitchen,14/06/2023,02:07.0,01.Morning
Coffee beans,18,Hell's Kitchen,13/05/2023,13:00.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,25/05/2023,31:58.0,01.Morning
Coffee beans,18,Hell's Kitchen,23/06/2023,33:18.0,01.Morning
Coffee beans,18,Astoria,16/06/2023,59:51.0,03.Evening
Coffee beans,18,Hell's Kitchen,08/06/2023,02:19.0,01.Morning
Coffee beans,18,Hell's Kitchen,22/06/2023,12:04.0,01.Morning
Coffee beans,18,Lower Manhattan,24/05/2023,13:40.0,01.Morning
Coffee beans,18,Hell's Kitchen,11/05/2023,32:46.0,03.Evening
Coffee beans,18,Lower Manhattan,11/05/2023,42:44.0,01.Morning
Coffee beans,18,Astoria,10/05/2023,24:17.0,03.Evening
Coffee beans,18,Lower Manhattan,27/06/2023,41:42.0,01.Morning
Coffee beans,18,Hell's Kitchen,14/06/2023,05:51.0,03.Evening
Coffee beans,18,Hell's Kitchen,23/06/2023,26:23.0,01.Morning
Coffee beans,18,Hell's Kitchen,18/06/2023,10:23.0,01.Morning
Coffee beans,18,Lower Manhattan,08/06/2023,54:04.0,01.Morning
Coffee beans,18,Hell's Kitchen,10/06/2023,52:37.0,01.Morning
Coffee beans,18,Lower Manhattan,17/05/2023,33:36.0,01.Morning
Coffee beans,18,Astoria,16/05/2023,01:28.0,03.Evening
Coffee beans,18,Astoria,10/06/2023,21:04.0,03.Evening
Coffee beans,18,Hell's Kitchen,16/05/2023,18:10.0,01.Morning
Coffee beans,18,Lower Manhattan,13/06/2023,51:35.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,21/05/2023,00:31.0,01.Morning
Coffee beans,18,Astoria,21/06/2023,15:57.0,02.Afternoon
Coffee beans,18,Astoria,10/05/2023,11:56.0,03.Evening
Coffee beans,18,Hell's Kitchen,16/06/2023,29:45.0,01.Morning
Coffee beans,18,Hell's Kitchen,17/06/2023,23:42.0,01.Morning
Coffee beans,18,Astoria,16/06/2023,54:49.0,01.Morning
Coffee beans,18,Astoria,20/05/2023,21:01.0,01.Morning
Coffee beans,18,Astoria,18/05/2023,35:27.0,01.Morning
Coffee beans,18,Lower Manhattan,23/05/2023,00:07.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,13/06/2023,56:57.0,01.Morning
Coffee beans,18,Lower Manhattan,10/05/2023,59:36.0,01.Morning
Coffee beans,18,Hell's Kitchen,16/05/2023,29:45.0,01.Morning
Coffee beans,18,Lower Manhattan,20/06/2023,44:07.0,01.Morning
Coffee beans,18,Astoria,12/05/2023,32:36.0,01.Morning
Coffee beans,18,Astoria,18/06/2023,54:09.0,01.Morning
Coffee beans,18,Hell's Kitchen,31/05/2023,29:56.0,01.Morning
Coffee beans,18,Lower Manhattan,18/06/2023,58:00.0,01.Morning
Coffee beans,18,Hell's Kitchen,09/06/2023,56:09.0,01.Morning
Coffee beans,18,Lower Manhattan,25/06/2023,42:38.0,01.Morning
Coffee beans,18,Lower Manhattan,26/06/2023,51:11.0,02.Afternoon
Coffee beans,18,Lower Manhattan,30/06/2023,54:04.0,01.Morning
Coffee beans,18,Astoria,14/06/2023,29:44.0,01.Morning
Coffee beans,18,Lower Manhattan,26/05/2023,00:49.0,02.Afternoon
Coffee beans,18,Lower Manhattan,08/06/2023,18:15.0,01.Morning
Coffee beans,18,Astoria,18/06/2023,53:42.0,01.Morning
Coffee beans,18,Lower Manhattan,22/05/2023,52:28.0,01.Morning
Coffee beans,18,Hell's Kitchen,18/05/2023,10:23.0,01.Morning
Coffee beans,18,Hell's Kitchen,30/06/2023,32:46.0,03.Evening
Coffee beans,18,Astoria,15/06/2023,22:40.0,03.Evening
Coffee beans,18,Hell's Kitchen,25/06/2023,43:48.0,01.Morning
Coffee beans,18,Hell's Kitchen,22/06/2023,10:56.0,01.Morning
Coffee beans,18,Lower Manhattan,24/05/2023,46:58.0,01.Morning
Coffee beans,18,Hell's Kitchen,10/06/2023,06:31.0,03.Evening
Coffee beans,18,Lower Manhattan,26/06/2023,00:49.0,02.Afternoon
Coffee beans,18,Astoria,11/06/2023,54:15.0,01.Morning
Coffee beans,18,Hell's Kitchen,18/06/2023,20:11.0,03.Evening
Coffee beans,18,Hell's Kitchen,25/06/2023,31:58.0,01.Morning
Coffee beans,18,Astoria,10/06/2023,11:56.0,03.Evening
Coffee beans,18,Astoria,18/05/2023,53:42.0,01.Morning
Coffee beans,18,Lower Manhattan,09/05/2023,57:44.0,01.Morning
Coffee beans,18,Lower Manhattan,17/06/2023,33:36.0,01.Morning
Coffee beans,18,Astoria,16/05/2023,54:49.0,01.Morning
Coffee beans,18,Astoria,08/06/2023,50:08.0,03.Evening
Coffee beans,18,Lower Manhattan,24/06/2023,46:58.0,01.Morning
Coffee beans,18,Lower Manhattan,07/06/2023,17:48.0,01.Morning
Coffee beans,18,Astoria,09/06/2023,46:10.0,01.Morning
Coffee beans,18,Hell's Kitchen,07/06/2023,11:56.0,01.Morning
Coffee beans,18,Hell's Kitchen,10/06/2023,30:03.0,01.Morning
Coffee beans,18,Hell's Kitchen,13/05/2023,56:57.0,01.Morning
Coffee beans,18,Hell's Kitchen,30/05/2023,46:22.0,03.Evening
Coffee beans,18,Lower Manhattan,17/06/2023,46:02.0,01.Morning
Coffee beans,18,Lower Manhattan,24/06/2023,13:40.0,01.Morning
Coffee beans,18,Lower Manhattan,22/06/2023,52:28.0,01.Morning
Coffee beans,18,Hell's Kitchen,24/06/2023,44:15.0,01.Morning
Coffee beans,18,Lower Manhattan,08/05/2023,18:15.0,01.Morning
Coffee beans,18,Hell's Kitchen,16/06/2023,26:28.0,01.Morning
Coffee beans,18,Lower Manhattan,30/05/2023,53:09.0,01.Morning
Coffee beans,18,Astoria,09/06/2023,45:34.0,01.Morning
Coffee beans,18,Astoria,15/05/2023,22:40.0,03.Evening
Coffee beans,18,Lower Manhattan,22/05/2023,23:42.0,01.Morning
Coffee beans,18,Lower Manhattan,15/05/2023,27:34.0,01.Morning
Coffee beans,18,Astoria,31/05/2023,58:01.0,01.Morning
Coffee beans,18,Lower Manhattan,08/05/2023,02:50.0,01.Morning
Coffee beans,18,Hell's Kitchen,31/05/2023,44:57.0,01.Morning
Coffee beans,18,Astoria,19/05/2023,52:22.0,01.Morning
Coffee beans,18,Lower Manhattan,27/06/2023,57:37.0,01.Morning
Coffee beans,18,Hell's Kitchen,14/05/2023,28:59.0,01.Morning
Coffee beans,18,Hell's Kitchen,14/06/2023,19:54.0,01.Morning
Coffee beans,18,Astoria,16/05/2023,59:51.0,03.Evening
Coffee beans,18,Lower Manhattan,31/05/2023,30:17.0,01.Morning
Coffee beans,18,Astoria,20/06/2023,28:20.0,01.Morning
Coffee beans,18,Hell's Kitchen,22/05/2023,12:04.0,01.Morning
Coffee beans,18,Hell's Kitchen,09/05/2023,31:17.0,01.Morning
Coffee beans,18,Hell's Kitchen,18/06/2023,48:20.0,01.Morning
Coffee beans,18,Lower Manhattan,25/06/2023,38:07.0,01.Morning
Coffee beans,18,Hell's Kitchen,09/06/2023,23:35.0,01.Morning
Coffee beans,18,Hell's Kitchen,14/06/2023,02:45.0,02.Afternoon
Coffee beans,18,Lower Manhattan,25/06/2023,12:09.0,03.Evening
Coffee beans,18,Hell's Kitchen,14/05/2023,19:54.0,01.Morning
Coffee beans,18,Hell's Kitchen,21/06/2023,54:12.0,01.Morning
Coffee beans,18,Lower Manhattan,27/05/2023,41:42.0,01.Morning
Coffee beans,18,Hell's Kitchen,17/05/2023,54:47.0,01.Morning
Coffee beans,18,Hell's Kitchen,20/05/2023,44:30.0,01.Morning
Coffee beans,18,Hell's Kitchen,24/05/2023,44:15.0,01.Morning
Coffee beans,18,Lower Manhattan,20/05/2023,14:27.0,01.Morning
Coffee beans,18,Hell's Kitchen,22/05/2023,10:56.0,01.Morning
Coffee beans,18,Hell's Kitchen,17/06/2023,03:34.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,23/05/2023,41:32.0,02.Afternoon
Coffee beans,18,Lower Manhattan,10/06/2023,59:36.0,01.Morning
Coffee beans,18,Hell's Kitchen,20/06/2023,44:30.0,01.Morning
Coffee beans,18,Hell's Kitchen,10/05/2023,52:37.0,01.Morning
Coffee beans,18,Lower Manhattan,08/06/2023,50:48.0,01.Morning
Coffee beans,18,Astoria,14/05/2023,15:57.0,02.Afternoon
Coffee beans,18,Astoria,09/05/2023,40:33.0,02.Afternoon
Coffee beans,18,Astoria,16/06/2023,01:28.0,03.Evening
Coffee beans,18,Lower Manhattan,08/05/2023,01:12.0,01.Morning
Coffee beans,18,Lower Manhattan,17/06/2023,54:55.0,03.Evening
Coffee beans,18,Lower Manhattan,13/06/2023,01:39.0,03.Evening
Coffee beans,18,Hell's Kitchen,21/05/2023,54:12.0,01.Morning
Coffee beans,18,Lower Manhattan,23/06/2023,00:07.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,11/05/2023,29:56.0,01.Morning
Coffee beans,18,Hell's Kitchen,23/05/2023,33:18.0,01.Morning
Coffee beans,18,Astoria,10/05/2023,21:04.0,03.Evening
Coffee beans,18,Hell's Kitchen,14/06/2023,53:48.0,01.Morning
Coffee beans,18,Astoria,08/05/2023,50:08.0,03.Evening
Coffee beans,18,Lower Manhattan,21/05/2023,40:01.0,01.Morning
Coffee beans,18,Lower Manhattan,10/05/2023,45:47.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,13/06/2023,13:00.0,02.Afternoon
Coffee beans,18,Astoria,15/06/2023,52:22.0,01.Morning
Coffee beans,18,Lower Manhattan,25/05/2023,42:38.0,01.Morning
Coffee beans,18,Lower Manhattan,16/06/2023,47:40.0,01.Morning
Coffee beans,18,Hell's Kitchen,07/05/2023,44:57.0,01.Morning
Coffee beans,18,Hell's Kitchen,09/05/2023,11:01.0,01.Morning
Coffee beans,18,Hell's Kitchen,11/06/2023,19:59.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,07/06/2023,44:57.0,01.Morning
Coffee beans,18,Astoria,12/06/2023,32:36.0,01.Morning
Coffee beans,18,Astoria,20/05/2023,15:04.0,01.Morning
Coffee beans,18,Hell's Kitchen,26/05/2023,20:57.0,01.Morning
Coffee beans,18,Astoria,20/06/2023,01:52.0,02.Afternoon
Coffee beans,18,Hell's Kitchen,13/05/2023,17:34.0,03.Evening
Coffee beans,18,Hell's Kitchen,24/05/2023,17:52.0,01.Morning
Coffee,17,Lower Manhattan,14/06/2023,34:10.0,01.Morning
Coffee,17,Lower Manhattan,14/05/2023,34:10.0,01.Morning
Coffee,16,Astoria,25/05/2023,08:48.0,03.Evening
Coffee beans,15,Astoria,10/06/2023,05:51.0,01.Morning
Coffee beans,15,Hell's Kitchen,18/05/2023,00:51.0,01.Morning
Coffee,15,Hell's Kitchen,19/06/2023,40:19.0,01.Morning
Coffee beans,15,Hell's Kitchen,13/06/2023,27:48.0,01.Morning
Coffee beans,15,Astoria,08/05/2023,06:58.0,03.Evening
Coffee beans,15,Lower Manhattan,18/06/2023,28:17.0,02.Afternoon
Coffee beans,15,Hell's Kitchen,18/06/2023,00:51.0,01.Morning
Coffee beans,15,Hell's Kitchen,27/05/2023,05:48.0,01.Morning
Coffee beans,15,Astoria,19/06/2023,41:35.0,01.Morning
Coffee beans,15,Hell's Kitchen,16/05/2023,02:39.0,01.Morning
Coffee beans,15,Lower Manhattan,23/05/2023,13:46.0,01.Morning
Coffee beans,15,Lower Manhattan,14/05/2023,19:03.0,01.Morning
Coffee beans,15,Lower Manhattan,23/06/2023,13:46.0,01.Morning
Coffee beans,15,Hell's Kitchen,12/05/2023,56:34.0,01.Morning
Coffee beans,15,Hell's Kitchen,08/05/2023,46:56.0,03.Evening
Coffee beans,15,Lower Manhattan,16/05/2023,46:08.0,01.Morning
Coffee beans,15,Lower Manhattan,18/05/2023,08:14.0,01.Morning
Coffee beans,15,Lower Manhattan,18/05/2023,37:20.0,02.Afternoon
Coffee beans,15,Hell's Kitchen,23/05/2023,03:52.0,01.Morning
Coffee beans,15,Astoria,14/06/2023,26:31.0,01.Morning
Coffee beans,15,Astoria,14/05/2023,15:56.0,01.Morning
Coffee beans,15,Astoria,08/06/2023,06:58.0,03.Evening
Coffee beans,15,Lower Manhattan,21/05/2023,11:08.0,01.Morning
Coffee beans,15,Hell's Kitchen,16/06/2023,02:39.0,01.Morning
Coffee beans,15,Lower Manhattan,18/06/2023,36:13.0,01.Morning
Coffee beans,15,Astoria,14/05/2023,26:31.0,01.Morning
Coffee beans,15,Hell's Kitchen,10/05/2023,08:36.0,01.Morning
Coffee beans,15,Astoria,10/05/2023,11:07.0,01.Morning
Coffee beans,15,Lower Manhattan,18/06/2023,37:20.0,02.Afternoon
Coffee beans,15,Lower Manhattan,22/06/2023,58:35.0,02.Afternoon
Coffee beans,15,Hell's Kitchen,24/05/2023,18:59.0,03.Evening
Coffee beans,15,Hell's Kitchen,26/06/2023,49:42.0,01.Morning
Coffee beans,15,Lower Manhattan,22/05/2023,58:35.0,02.Afternoon
Coffee beans,15,Hell's Kitchen,23/05/2023,02:47.0,02.Afternoon
Coffee beans,15,Lower Manhattan,18/05/2023,06:23.0,01.Morning
Coffee beans,15,Astoria,08/05/2023,37:16.0,03.Evening
Coffee beans,15,Lower Manhattan,18/05/2023,36:13.0,01.Morning
